ID_sportsman,Name,Sex,Sport
51240,Ibrahim Kipkemboi Hussein,M,Athletics
51778,Anthony Ikegu,M,Boxing
52093,Margaret Indakala,F,Volleyball
52159,Collins Injera,M,Rugby Sevens
52371,Bernard Ngumba Ngumba,M,Boxing
52936,Patrick Mutuku Ivuti,M,Athletics
54134,Philister Jebet Sang Kitur,F,Volleyball
54202,Irene Jelagat,F,Athletics
54227,Pamela Jelimo (Chelimo),F,Athletics
54609,Visiline Jepkesho,F,Athletics
54610,Eunice Jepkorir Kertich,F,Athletics
54611,Janeth Jepkosgei Busienei,F,Athletics
54621,Priscah Jeptoo (-Chepsirut),F,Athletics
54919,"Benjamin Wabura ""Ben"" Jipcho",M,Athletics
56269,Abdallah Juma,M,Weightlifting
56272,Richard Juma,M,Athletics
56273,Suleman Juma,M,Weightlifting
56520,Lucy Wangui Kabuu,F,Athletics
57022,Charles Waweru Kamathi,M,Athletics
57023,David Kamau,M,Boxing
57024,John Kamau,M,Boxing
57052,Leonidas Kamende,F,Volleyball
57133,Geoffrey Kipsang Kamworor,M,Athletics
57150,Angeline Kanana,F,Athletics
57573,Julius Kariuki,M,Athletics
58018,Jacob Kipngetcih Katonon,M,Athletics
58136,Justus Kavulanya Lumumba,M,Athletics
58237,Humphrey Kayange,M,Rugby Sevens
58429,"Kipchoge Hezekieh ""Kip"" Keino",M,Athletics
58445,Mary Jepkosgei Keitany,F,Athletics
58614,Ezekiel Kemboi Cheboi,M,Athletics
58615,Nicholas Kemboi,M,Athletics
58616,Simon Tirop Kemboi,M,Athletics
58958,Erick Keter,M,Athletics
58959,Joseph Keter,M,Athletics
59527,Moses Kiayi,M,Athletics
59536,David Ruto Kibet,M,Athletics
59538,Luke Kibet,M,Athletics
59539,Raymond Kibet,M,Athletics
59540,Sylvia Jebiwott Kibet,F,Athletics
59541,Victor Kibet,M,Athletics
59542,Faith Chepngetich Kibiegon,F,Athletics
59546,Philip Kibitok,M,Athletics
59547,Viola Chelagat Kibiwot,F,Athletics
59550,John Kemboi Kibowen,M,Athletics
59660,James Kihara,M,Judo
60065,Jin-Woo Kim,M,Swimming
60391,Fatwell Kimaiyo,M,Athletics
60392,Hellen Kimaiyo Kipkoskei (-Kipkorir),F,Athletics
60394,Waruingi Kimani,M,Wrestling
60400,Kipkemboi Kimeli,M,Athletics
60428,David Kimutai Rotich,M,Athletics
60429,Japheth Kimutai Butia,M,Athletics
60575,"Munga Frederick ""Fred"" Kinuthia",M,Boxing
60578,Barnabas Agui Kinyor,M,Athletics
60589,Eliud Kipchoge,M,Athletics
60592,Simeon Kipkemboi,M,Athletics
60593,Alfred Kipketer,M,Athletics
60595,Paul Kipkoech,M,Athletics
60596,Stephen Arusei Kipkorir Anyim,M,Athletics
60598,Edna Ngeringwony Kiplagat,F,Athletics
60599,Esther Kiplagat,F,Athletics
60602,Silas Kiplagat,M,Athletics
60610,Asbel Kipruto Kiprop,M,Athletics
60612,Helah Kiprop Jelagat,F,Athletics
60614,Koech Kiprop,M,Athletics
60615,Wilson Kiprop,M,Athletics
60617,Nixon Kiprotich,M,Athletics
60619,Wilson Kipsang Kiprotich,M,Athletics
60620,Wilson Arap Chuma Kiprugut,M,Athletics
60623,Brimin Kiprop (Firmin-) Kipruto,M,Athletics
60624,Conseslus Kipruto,M,Athletics
60625,Joseph Kipsang,M,Athletics
60628,Moses Kipkore Kiptanui,M,Athletics
60629,Timothy Kiptanui Too,M,Athletics
60630,David Singeoi Kiptoo,M,Athletics
60632,Sally Jepkosgei Kipyego,F,Athletics
60779,Abel Kirui,M,Athletics
60780,David Kipkorir Kirui,M,Athletics
60781,Dominic Kirui,M,Athletics
60823,Alphas Leken Kishoyian,M,Athletics
60939,Timothy Kitum,M,Athletics
60940,David Kitur,M,Athletics
60941,Samson Kitur,M,Athletics
60942,Simon Kitur,M,Athletics
60965,Hyvin Kiyeng Jepkemoi,F,Athletics
61810,Maria Kochwa,F,Volleyball
61871,Aron Kipchumba Koech,M,Athletics
61872,Benjamin Koech,M,Athletics
61873,Cherono Koech,F,Athletics
61874,Edwin Koech,M,Athletics
61875,Isiah Kiplangat Koech,M,Athletics
61877,Paul Kipsilgich Koech,M,Athletics
61878,Paul Kipsiele Koech,M,Athletics
61879,Peter Koech,M,Athletics
61880,William Koech,M,Athletics
61934,Benjamin Kipkurgat Arap Kogo,M,Athletics
61935,Micah Kemboi Kogo,M,Athletics
62359,Martha Komu,F,Athletics
62378,"William ""Billy"" Konchellah",M,Athletics
62437,Pauline Konga,F,Athletics
62789,JohnCheruiyot Korir,M,Athletics
62790,Julius Korir,M,Athletics
62792,Wesley Kipchumba Korir,M,Athletics
62870,Shem Kororia,M,Athletics
62972,Reuben Seroney Kosgei,M,Athletics
62973,Salina Jebet Kosgei,F,Athletics
62974,Vincent Kiplangat Kosgei,M,Athletics
63008,"William ""Bill"" Koskei",M,Athletics
65488,Ronald Chebolei Kwemoi,M,Athletics
65854,Bernard Kipchirchir Lagat,M,Athletics
65855,Elijah Kiptarbei Lagat,M,Athletics
65856,Viola Cheptoo Lagat,F,Athletics
66068,Boaz Kiplagat Lalang,M,Athletics
66110,David Lamai,M,Athletics
66416,Nancy Jebet Langat,F,Athletics
66546,Talisa Lanoe,F,Swimming
67116,Peter Laurence,M,Shooting
68583,Martin Kiptolo Lel,M,Athletics
69942,Remmy Kimutai Limo,M,Athletics
69943,Richard Kipkemei Limo,M,Athletics
71237,Thomas Pkemei Longosiwa,M,Athletics
71575,Tegla Loroupe Chepkite,F,Athletics
72127,Augustine Lugonzo,M,Rugby Sevens
72950,Faith Macharia,F,Athletics
72981,Josphat Machuka,M,Athletics
73042,Daniel Mackenzie,M,Sailing
73669,David Maina,M,Weightlifting
73670,Felix Maina,M,Boxing
73671,Maurice Maina,M,Boxing
73672,George Maina Kinianjui,M,Boxing
73725,Chereno Vivian Maiyo (-Biwott),F,Athletics
73726,Maureen Jelagat Maiyo,F,Athletics
73727,Nyandika Maiyoro,M,Athletics
73898,Jacqueline Makokha,F,Volleyball
74064,Mohamed Ajmal Malik,M,Hockey
74290,Elijah Motonei Manangoi,M,Athletics
75133,Hillary Kiprotich Maritim,M,Athletics
75134,Joseph Maritim,M,Athletics
76054,Edith Chewanjel Masai,F,Athletics
76055,Linet Chepkwemoi Masai,F,Athletics
76056,Moses Ndiema Masai,M,Athletics
76110,Celestine Masinde Navalayo,F,Rugby Sevens
76353,Richard Kipkemboi Mateelong,M,Athletics
76392,Martin Irungu Mathathi,M,Athletics
76471,Abednego Matilu,M,Athletics
77203,Rachael Mbogo Adhiambo,F,Rugby Sevens
77212,Samuel Mbugua,M,Boxing
77214,Jennifer Mbuta,F,Archery
78629,"Aloysius Eduardo ""Alu"" Mendonca",M,Hockey
78808,Boniface Merande,M,Athletics
80852,Evans Mogaka,M,Athletics
81277,Joseph Momanyi,M,Judo
82384,Paul Mose,M,Athletics
82452,Moses Cheruiyot Mosop (Kimosop),M,Athletics
82828,Samson Muange,M,Hockey
82843,Bedan Karoki Muchiri,M,Athletics
82887,Naomi Wanjiku Mugo,F,Athletics
82909,John Muhato,M,Shooting
82912,"Samuel Kenneth ""Ken"" Muhindi",M,Cycling
83217,Vincent Mumo Kiilu,M,Athletics
83279,Charles Yosei Muneria,M,Athletics
83387,Pius Munyasia,M,Athletics
83390,Meshak Munyoro,M,Athletics
83459,Josephat Muraya,M,Athletics
83475,"Michael ""Mike"" Murei",M,Athletics
83624,"Richard ""Dick"" Murunga",M,Boxing
83738,"Michael ""Mike"" Musyoki",M,Athletics
83742,Abel Kiprop Mutai,M,Athletics
83743,Emmanuel Kipchirchir Mutai,M,Athletics
83760,Julius Mutinda,M,Hockey
83773,Joseph Mwengi Mutua,M,Athletics
83775,Boniface William Mutwol,M,Athletics
83812,Bush Mwale,M,Rugby Sevens
83822,Matthew Lidaywa Mwange,M,Rowing
83823,Daniel Mwangi,M,Boxing
83824,"Samuel ""Sammy"" Mwangi",M,Boxing
83835,John M. Mwebi,M,Athletics
83836,"Stephen ""Steve"" Mwema",M,Boxing
83840,Boniface Ontuga Mweresa,M,Athletics
84397,Dorcas Nakhomicha Ndasaba,F,Volleyball
84615,Gladys Wandera Nasikanda,F,Volleyball
84921,"Wincatherine Nyambura ""Catherine"" Ndereba",F,Athletics
84922,John Mwaura Nderu,M,Boxing
84931,Caleb Mwangangi Ndiku,M,Athletics
84935,Juma Ndiwa,M,Athletics
85669,Benjamin Ngaruiya,M,Boxing
85672,Kimurgor Ngeny,M,Athletics
85673,Noah Kiprono Ngeny,M,Athletics
85692,Jane Ngotho Wanjiku,F,Athletics
85695,Samuel Ngoyo,M,Hockey
85698,John Ngugi Kamau,M,Athletics
85701,Peter Kariuki Ngateri (-Kariz) Ngumi,M,Boxing
86610,Benson Gicharu Njangiru,M,Boxing
86617,Mercy Wanjiku Njoroge,F,Athletics
86626,Carvin Nkanata,M,Athletics
87451,Tiberius Nyachwaya,M,Judo
87453,Chrisantus Nyakwayo,M,Athletics
87455,Hezekiah Munyoro Nyamau,M,Athletics
87456,Alfred Nyambane,M,Athletics
87467,Elkana Nyangau,M,Athletics
87474,"Thomas ""Tom"" Nyariki Mongare",M,Athletics
87476,Veronica Nyaruai Wanjiru,F,Athletics
87554,Nancy Nyongesa,F,Volleyball
87583,Joseph Nzau,M,Athletics
87784,Mercy Apondi Obiero,F,Weightlifting
87792,Hellen Onsando Obiri,F,Athletics
87840,Roselidah Obunaga,F,Volleyball
87841,Harold Obunga,M,Boxing
87842,Donald Maisiba Obwoge,M,Judo
87843,Maisiba Obwoge,M,Wrestling
87916,Isabella Bosibori Ochichi,F,Athletics
87917,Kennedy Ochieng,M,Athletics
87918,Pius Ochieng,M,Weightlifting
87997,Crispine Odera Odeto,M,Boxing
88001,Billy Odhiambo,M,Rugby Sevens
88002,Joyce Odhiambo,F,Athletics
88004,Peter Opiyo Odhiambo,M,Boxing
88009,Roy Odhier,M,Hockey
88013,George Olwande Odindo,M,Boxing
88028,"Nicodemus ""Nick"" Odore",M,Boxing
88037,Emmanuel Oduol,M,Hockey
88038,Michael Oduor,M,Judo
88126,Augustus Oga,M,Boxing
88204,Charles Oguk,M,Hockey
88436,Margaret Okayo,F,Athletics
88448,Sylvanus Okello,M,Boxing
88449,Janet Okelo Musindalo,F,Rugby Sevens
88491,John Eliud Okoth,M,Hockey
88492,"Nicholas ""Nick"" Okoth",M,Boxing
88493,Collins Okothnyawallo,M,Weightlifting
88530,Stephen Okumu,M,Boxing
88547,Rayton Nduku Okwiri,M,Boxing
88589,Philadelphia Olando,F,Rugby Sevens
88686,Samuel Oliech,M,Rugby Sevens
89011,John Olulu,M,Boxing
89045,Paul Sewe Omany,M,Hockey
89047,Abdul Rahman Omar,M,Shooting
89053,Ahmed Rajab Omari,M,Boxing
89058,Dennis Ombachi,M,Rugby Sevens
89060,Nelson Ombito,M,Judo
89087,James Omondi,M,Boxing
89088,Michael Omondi,M,Hockey
89126,Donald Onchiri Okayo,M,Athletics
89134,Kennedy Ondiek,M,Athletics
89135,Yobes Ondieki,M,Athletics
89221,"Fredrick Momanyi ""Fred"" Onyancha",M,Athletics
89222,Patrick Onyango,M,Athletics
89226,Dismus Onyiego,M,Shooting
89274,Jason Opicho,M,Athletics
89437,Samson Oriso,M,Hockey
89635,Mohamad Orungi,M,Boxing
89942,Christopher Otambo,M,Hockey
89960,Eric Otieno,M,Hockey
89961,Irene Otieno Awino,F,Rugby Sevens
89962,Joseph Maisiba Otieno,M,Athletics
89963,Stacy Otieno Awour,F,Rugby Sevens
90101,Robert Ouko,M,Athletics
90119,Oscar Ouma Achieng,M,Rugby Sevens
90125,"Alexander ""Alex"" Oundu",M,Boxing
90229,Janet Owino Awour,F,Rugby Sevens
90230,Victor Owino,M,Hockey
90232,Charles Owiso,M,Boxing
90233,John Owiti,M,Athletics
90277,Camilyne Oyuayo Awour,F,Rugby Sevens
93031,Edward Penn,M,Shooting
93210,"Reynold ""Renny"" Pereira",M,Hockey
99390,Dominic John Rebelo,M,Archery
99905,Doreen Remour Nziwa,F,Rugby Sevens
102420,"George Kiprotich ""Kip"" Rono",M,Athletics
102421,Peter Kipchumba Rono,M,Athletics
102887,Stephen Bartonjo Rotich,M,Athletics
102888,Ferguson Cheruiyot Rotich,M,Athletics
102889,Laban Rotich,M,Athletics
102890,Lydia Chebet Rotich,F,Athletics
102891,Michael Kosgei Rotich,M,Athletics
103273,Daniel Matasi Rudisha,M,Athletics
103274,David Lekuta Rudisha,M,Athletics
104077,James Sabulei,M,Athletics
104382,Betsy Saina,F,Athletics
104412,Thomas Saisi,M,Athletics
104520,Joy Nakhumicha Sakari,F,Athletics
104665,Kiptoo Salbei,M,Wrestling
104966,Ezra Kenyoke Sambu,M,Athletics
105024,Alexander Lerionka Sampao,M,Athletics
105294,"Christopher Joseph ""Chris"" Sande",M,Boxing
105434,Julius Sang,M,Athletics
105435,Kiplangat Sang,M,Judo
105436,Lucas Kipkemboi Sang,M,Athletics
105437,Patrick Kiprop Sang,M,Athletics
106340,Julius Sawe Kipkoech,M,Athletics
106341,Tito Sawe,M,Athletics
106342,William Sawe,M,Athletics
108289,Satiender Sehmi,M,Shooting
108798,Judith Serenge,F,Volleyball
109115,Amar Shah,M,Swimming
110437,Cosmas Silei,M,Athletics
110831,John Lavin Simonian,M,Hockey
111079,Nil Jagnandan Singh,M,Hockey
111167,Resham Singh Baines,M,Hockey
111170,Kirpal Singh Bhardwaj,M,Hockey
111177,Tejparkash Singh Brar,M,Hockey
111178,Tarlochan Singh Chana,M,Hockey
111184,Brajinder Singh Daved,M,Hockey
111185,Davinder Singh Deegan,M,Hockey
111186,Surjeet Singh Deol,M,Hockey
111214,Harvinder Singh Kular,M,Hockey
111215,Jagjeet Singh Kular,M,Hockey
111221,Amar Singh Mangat,M,Hockey
111223,Amarjeet Singh Marwa,M,Hockey
111224,Harvinder Singh Marwa,M,Hockey
111226,Inderjit Singh Matharu,M,Hockey
111227,Santokh Singh Matharu,M,Hockey
111228,Jitender Singh Panesar,M,Hockey
111229,Manjeet Singh Panesar,M,Hockey
111230,Surjeet Singh Panesar,M,Hockey
111239,Surjeet Singh Rihal,M,Hockey
111240,Jagmel Singh Rooprai,M,Hockey
111242,Parminder Singh Saini,M,Hockey
111246,Pritam Singh Sandhu,M,Hockey
111249,Gursaran Singh Sehmi,M,Hockey
111250,Ranjit Singh Sehmi,M,Hockey
111251,Sarabjit Singh Sehmi,M,Hockey
111253,Harvinder Pal Singh Sibia,M,Hockey
111258,Avtar Singh Sohal,M,Hockey
111391,Susan Sirma,F,Athletics
112759,Elijah Sogomo,M,Athletics
112771,Andrew Arap Soi,M,Athletics
112772,Edwin Cheruiyot Soi,M,Athletics
113166,Isaac Kiprono Songok,M,Athletics
113167,Kimaru Songok,M,Athletics
114986,Lydia Kittao Stephens (-Okech),F,Athletics
116409,Eunice Jepkoech Sum,F,Athletics
116410,Kanuti Arap Sum,M,Athletics
116424,Jemima Jelagat Sumgong,F,Athletics
118508,Moses Kiptarbet Tanui,M,Athletics
118509,Paul Kipngetich Tanui,M,Athletics
118510,William Kiptarus Tanui,M,Athletics
118663,Abigael Tarus,F,Volleyball
118714,Rose Tata-Muya,F,Athletics
119147,Nabiba Naftali Temu,M,Athletics
119268,Paul Kibii Tergat,M,Athletics
119544,"Stephen Kuria ""Steven"" Thega",M,Boxing
120373,Alice Jemeli Timbilil,F,Athletics
122076,Charles Maitland Yorke Trotter,M,Shooting
122609,Boniface Mucheru Tumuti,M,Athletics
125558,Anthony Querobino Vaz,M,Hockey
126108,Nigel Vernon-Roberts,M,Shooting
126809,Petrus Gerhardus Visagie,M,Shooting
127784,Simon Wachira,M,Athletics
127851,Mary Wagaki,F,Athletics
127970,Wilson Waigwa,M,Athletics
127973,Erick Wainaina,M,Athletics
127984,Ruth Waithera,F,Athletics
128007,Douglas Wakiihuri Maina,M,Athletics
128366,Margaret Nyairera Wambui,F,Athletics
128375,Gladys Wamuyu Wachiuri,F,Athletics
128376,Dickson Wamwiri Wanjiku,M,Taekwondo
128399,James Wanene,M,Boxing
128663,Robert Napunyi Wangila,M,Boxing
128664,Pascaline Wangui,F,Athletics
128667,Janet Wanja,F,Volleyball
128669,Doris Wanjala-Wefwafwa,F,Volleyball
128670,John Wanjau,M,Boxing
128671,Jane Wanjiku Gakunyi,F,Athletics
128672,Catherine Wanjiru,F,Volleyball
128673,Esther Wanjiru Maina,F,Athletics
128674,Grace Wanjiru Njue,F,Athletics
128675,"Samuel Kamau ""Sammy"" Wanjiru",M,Athletics
128820,Peter Mungai Warui,M,Boxing
128821,Philip Waruinge,M,Boxing
128869,Nancy Lusanji Waswa,F,Volleyball
129041,Patrick Waweru,M,Boxing
129480,Peter Wekesa,M,Athletics
129870,Emily Wesutila,F,Volleyball
129871,Mercy Wesutila,F,Volleyball
132774,Alfred Kirwa Yego,M,Athletics
132775,Gideon Kipkemei Yego,M,Athletics
132776,Julius Kiplagat Yego,M,Athletics
132777,Samson Yego Kipchirchir,M,Athletics
132959,William Oloonkishu Yiampoy,M,Athletics
353,Rasul Abduraim,M,Taekwondo
361,Aybek Abdymomunov,M,Boxing
1035,Erkin Adylbek uulu,M,Boxing
2475,Dmitry Aleksandrov,M,Swimming
2478,Konstantin Aleksandrov,M,Wrestling
2736,Nazirdin Alikbekov,M,Athletics
4239,Konstantin Andryushin,M,Swimming
5103,Yuliya Vladimirovna Arkhipova-Andreyeva,F,Athletics
5352,Olga Artamonova,F,Judo
5392,Izzat Artykov,M,Weightlifting
5549,Sergey Ashikhmin,M,Swimming
5599,Almaz Askarov,M,Wrestling
5600,Yerzhan Askarov,M,Athletics
6438,Aleksandr Babchenko,M,Shooting
8957,Bazar Budazhapovich Bazarguruyev,M,Wrestling
9366,"Kanatbek Kubatovich ""Kanat"" Begaliyev",M,Wrestling
11013,Otar Omarovich Bestayev,M,Judo
12498,Yelena Bobrovskaya,F,Athletics
12503,Maksat Boburbekov,M,Wrestling
12706,Irina Bogacheva,F,Athletics
12721,Olga Bogatyreva,F,Swimming
13516,Tatyana Borisova,F,Athletics
20437,Oksana Cherevko,F,Swimming
20473,Vladislav Chernobay,M,Athletics
25260,Semyon Danilov,M,Swimming
25261,Vasily Danilov,M,Swimming
25756,Nikolay Davydov,M,Athletics
29341,Nurdin Donbayev,M,Wrestling
31111,Talant Rysbekovich Dzhanagulov,M,Judo
32789,Arsen Kadyrbayevich Eraliyev,M,Wrestling
34518,Igor Feldman,M,Modern Pentathlon
40604,Arsen Idrisovich Gitinov,M,Wrestling
51533,Erkin Ibragimov,M,Judo
51709,Ilya Ignatyev,M,Sailing
52597,Ruslan Ismailov,M,Swimming
52598,Ruslan Takhirovich Ismailov,M,Shooting
56531,Sergey Petrovich Kachurin,M,Fencing
56602,Taalaybek Kadyraliyev,M,Boxing
56846,Uran Kalilov,M,Wrestling
57828,Nurbek Kasenov,M,Boxing
58039,Aleksey Katulevsky,M,Boxing
58131,Boris Veniaminovich Kaveshnikov,M,Athletics
58767,Zhanarbek Salimbayevich Kenzheyev,M,Wrestling
61713,Daniyar Kobonov,M,Wrestling
62662,Sergey Viktorovich Kopenkin,M,Boxing
62723,Nataliya Korabelnikova,F,Swimming
62842,Mariya Korobitskaya,F,Athletics
62875,Olga Korotayeva,F,Swimming
62898,Anna Korshikova,F,Swimming
63452,Aleksandr Kovalevsky,M,Wrestling
63692,Yury Olegovich Krakovetsky,M,Judo
63708,Anton Kramarenko,M,Swimming
64388,Aleksey Krupnyakov,M,Wrestling
64836,Nataliya Anatolyevna Kuligina,F,Judo
65154,Andrey Petrovich Kurnyavka,M,Boxing
65371,Dmitry Kuzmin,M,Swimming
66616,Dmitry Lapin,M,Swimming
67408,Ayaal Lazarev,M,Wrestling
71170,Yury Lomov,M,Shooting
72368,Oksana Luneva,F,Athletics
74247,Chingiz Mamedov,M,Judo
76136,Darya Maslova,F,Athletics
78413,Yury Remmovich Melentyev,M,Shooting
79782,Yury Valeryevich Mildzikhov,M,Wrestling
80462,Andrey Mitkovets,M,Canoeing
81085,Olga Molchanova,F,Swimming
81090,"Ulanbek ""Ulan"" Moldodosov",M,Weightlifting
83647,Magomed Savarbekovich Musayev,M,Wrestling
84041,Ulan Nadyrbek Uulu,M,Wrestling
88498,Zhanyl Okoyeva,F,Weightlifting
89785,Bekzat Osmonaliyev,M,Weightlifting
90678,Andrey Pakin,M,Swimming
90685,Sergey Pakura,M,Athletics
92312,Aleksey Pavlov,M,Swimming
92591,Galina Pedan,F,Athletics
94022,Denis Yevgenyevich Petrashov,M,Swimming
94023,Yevgeny Georgiyevich Petrashov,M,Swimming
95182,Valery Pisarev,M,Athletics
95583,Aleksandr Poddubny,M,Fencing
95665,Aleksey Pogorelov,M,Athletics
95852,Viktoriia Poliudina,F,Athletics
95962,Viktoriya Polyayeva,F,Swimming
97209,Yelena Borisovna Proskurakova,F,Judo
97298,Konstantin Pryakhin,M,Swimming
98413,Almazbek Raimkulov,M,Boxing
98691,Murat Ramonov,M,Wrestling
105117,Raatbek Kanylbekovich Sanatbayev,M,Wrestling
108816,Vadim Sergeyev,M,Judo
109283,Mital Sharipov,M,Weightlifting
109750,Aleksandr Shilin,M,Swimming
109957,Dmitry Shnayder,M,Athletics
109989,"Yevgeny ""Yeniya"" Shorokhov",M,Athletics
111402,Lyudmila Sirotkina,F,Modern Pentathlon
112034,Aydyn Smagulov,M,Judo
112110,Maksim Smetanin,M,Athletics
112993,Anzhelika Solovyova,F,Swimming
116168,Tatyana Sudarikova,F,Athletics
118078,Darya Talanova,F,Swimming
118082,Asylbek Talasbayev,M,Boxing
120550,Olga Titova,F,Swimming
120590,Aleksandr Tkachev,M,Swimming
120648,Yekaterina Tochenaya,F,Swimming
121148,Vladimir Gavrilevich Torgovkin,M,Wrestling
122216,Ruslan Tsarev,M,Wrestling
122928,Ilya Tyapkin,M,Athletics
122962,Aysuluu Tynybekova,F,Wrestling
122990,Ruslan Samaganovich Tyumenbayev,M,Wrestling
123285,Yury Ulyachenko,M,Canoeing
123567,Konstantin Vyacheslavovich Ushkov,M,Swimming
123658,Pavel Uvarov,M,Modern Pentathlon
123830,Yevgeny Vakker,M,Cycling
125447,Vitaly Vasilyev,M,Swimming
126945,Vladislav Vizilter,M,Boxing
132760,Tatyana Yefimenko,F,Athletics
132779,Aleksandr Yegorov,M,Swimming
133784,Yury Zakharov,M,Swimming
134382,Aleksandra Zertsalova,F,Swimming
25568,Kaingaue David,F,Athletics
58010,David Katoatau,M,Weightlifting
83837,Kaitinano Mwemweata,F,Athletics
84547,Kakianako Nariki,M,Athletics
84804,Rabangaki Nawai,M,Athletics
103720,John Ruuka,M,Athletics
118067,Nooa Takooa,M,Athletics
119428,Karitaake Tewaaki,F,Athletics
119824,Meamea Thomas,M,Weightlifting
3566,An Ba-Ul,M,Judo
3567,An Byeong-Geun,M,Judo
3568,An Byeong-Gyun,M,Shooting
3569,An Byeong-Hun,M,Golf
3572,An Chang-Rim,M,Judo
3573,An Cheon-Yeong,M,Wrestling
3574,An Dae-Hyeon,M,Wrestling
3575,An Dal-Ho,M,Boxing
3577,An Deok-Gi,M,Equestrianism
3579,An Gyeong-Ja,F,Volleyball
3580,An Hae-Eun,F,Rowing
3581,An Han-Bong,M,Wrestling
3582,An Han-Yeong,M,Wrestling
3583,An Hui-Bong,M,Baseball
3584,An Hyo-Ju,F,Hockey
3586,An Jae-Song,M,Shooting
3587,An Jae-Won,M,Wrestling
3588,An Jeong-Geun,M,Shooting
3589,An Jeong-Hwa,F,Handball
3591,An Jin-Su,M,Handball
3592,An Jong-Deuk,M,Rowing
3596,An Se-Hyeon,F,Swimming
3599,An Seon-Mi,F,Basketball
3600,An Seul-Ki,F,Athletics
3601,An Su-Gyeong,F,Shooting
3602,An U-Hyeok,M,Cycling
3608,An Yeong-Su,M,Boxing
3609,An Yong-Gwon,M,Weightlifting
6711,Bae Eun-Mi,F,Gymnastics
6713,Bae Gi-Ung,M,Boxing
6714,Bae Ho-Jo,M,Boxing
6715,Bae Jae-Hyo,M,Baseball
6717,Bae Jin-Seok,M,Boxing
6718,Bae Min-Hee,F,Handball
6719,Bae Seong-Deok,M,Shooting
6720,Bae Yeon-Ju,F,Badminton
6721,Bae Yoo-Na,F,Volleyball
6724,Baeg Ok-Ja,F,Athletics
6727,Baek Ee-Seul,F,Hockey
6728,Baek Hyeon-Man,M,Boxing
6729,Baek Il-Ju,F,Swimming
6731,Baek Ji-Hoon,M,Football
6732,Baek Jin-Guk,M,Wrestling
6733,Baek Jong-Seop,M,Boxing
6734,Baek Myeong-Seon,F,Volleyball
6735,Baek Sang-Seo,M,Handball
6736,Baek Seong-Dong,M,Football
6737,Baek Seung-Do,M,Athletics
6738,Baek Seung-Hyeon,M,Wrestling
6739,Baek Su-Yeon,F,Swimming
6740,Baek Won-Cheol,M,Handball
6983,Bak Ji-Yun,F,Judo
7494,Bang Dae-Du,M,Wrestling
7495,Bang Gwi-Man,M,Judo
7496,Bang Hyeon-Ju,F,Shooting
7497,Bang Hyo-Mun,M,Weightlifting
7498,Bang Ji-Seop,M,Volleyball
7499,Bang Jin-Hyeok,F,Hockey
7500,Bang Jun-Yeong,M,Swimming
7501,Bang Seung-Hun,M,Swimming
7502,Bang Shin-Hye,F,Athletics
7503,Bang Sin-Bong,M,Volleyball
7504,Bang Su-Hyeon,F,Badminton
7506,Bang Yeol,M,Basketball
13187,Bong Jung-Keun,M,Baseball
13188,Bong Ug-Won,M,Wrestling
15957,Bu Sun-Hui,F,Shooting
17041,Byeon Byeong-Ju,M,Football
17043,Byeon Gyeong-Ja,F,Volleyball
17044,Byeon Gyeong-Su,M,Shooting
17045,Byeon Hye-Yeong,F,Swimming
17046,Byeon Jeong-Il,M,Boxing
17047,Byeon Nyeon-Ha,F,Basketball
17048,Byeon Sang-Su,M,Canoeing
17049,Byeon Yeong-Jun,M,Athletics
19493,Cha Gyeong-Bok,M,Football
19494,Cha Han-Sik,M,Athletics
19496,Cha Jae-Gyeong,F,Handball
19497,Cha Jong-Bok,M,Hockey
19501,Cha Se-Na,F,Hockey
19502,Cha Tae-Seong,M,Football
19503,Cha Yeong-Cheol,M,Shooting
19540,Chae Eun-Hui,F,Athletics
19541,Chae Geun-Bae,M,Shooting
19542,Chae Gwang-Seok,M,Gymnastics
19543,Chae Hong-Nak,M,Athletics
19545,Chae Seong-Bae,M,Boxing
19760,Chang Hye-Jin,F,Archery
20072,Chea Jong-Guk,M,Baseball
20393,Cheon Eun-Bi,F,Hockey
20394,Cheon Eun-Suk,F,Basketball
20396,Cheon In-Sik,M,Canoeing
20398,Cheon Min-Ho,M,Shooting
20399,Cheon Seong-Tae,M,Rowing
20400,Cheon Seul-Gi,F,Hockey
20922,Cho Byung-Kwan,M,Wrestling
20923,Cho Gu-Ham,M,Judo
20924,Cho Gwang-Hee,M,Canoeing
20927,Cho Hye-Jin,F,Hockey
20928,Cho Hye-Sook,F,Hockey
20936,Cho Yun-Jeong,F,Archery
20956,Choe Byeong-Kwang,M,Athletics
20975,Choi Ae-Yeong,F,Basketball
20976,Choi Bok-Ran,F,Fencing
20977,Choi Byeong-Chan,M,Weightlifting
20978,Choi Byeong-Cheol,M,Fencing
20979,Choi Byeong-Seop,M,Wrestling
20980,Choi Chang-Hwan,M,Canoeing
20981,Choi Cheol-Gwon,M,Basketball
20982,Choi Cheon-Sik,M,Volleyball
20983,Choi Cheor-U,M,Football
